id,left,top,right,bottom,x,y,admin,volume,firstgridprob,desgridprob
3069,15522049.27,4243653.657,15523049.27,4242653.657,55,11,町田市,9624,0.000330181,5.43559E-05
3070,15522049.27,4242653.657,15523049.27,4241653.657,55,10,町田市,9624,0.000330181,0.000127737
3071,15522049.27,4241653.657,15523049.27,4240653.657,55,9,町田市,9624,0.000330181,0.00010231
3072,15522049.27,4240653.657,15523049.27,4239653.657,55,8,町田市,9624,0.000330181,0.000121585
3073,15522049.27,4239653.657,15523049.27,4238653.657,55,7,町田市,9624,0.000330181,0.000772153
3074,15522049.27,4238653.657,15523049.27,4237653.657,55,6,町田市,9624,0.000330181,0.001443318
3075,15522049.27,4237653.657,15523049.27,4236653.657,55,5,町田市,9624,0.000330181,0
3098,15523049.27,4269653.657,15524049.27,4268653.657,56,37,東村山市,3447,0.00011826,0
3099,15523049.27,4268653.657,15524049.27,4267653.657,56,36,東村山市,3447,0.00011826,0.000201471
3100,15523049.27,4267653.657,15524049.27,4266653.657,56,35,東村山市,3447,0.00011826,0.000183033
3101,15523049.27,4266653.657,15524049.27,4265653.657,56,34,東村山市,3447,0.00011826,0.000248079
3102,15523049.27,4265653.657,15524049.27,4264653.657,56,33,東大和市,2353,8.07E-05,0.000208724
3103,15523049.27,4264653.657,15524049.27,4263653.657,56,32,小平市,3770,0.000129342,0.000132041
3104,15523049.27,4263653.657,15524049.27,4262653.657,56,31,小平市,3770,0.000129342,9.62888E-05
3105,15523049.27,4262653.657,15524049.27,4261653.657,56,30,国分寺市,1502,5.15E-05,0.00010231
3106,15523049.27,4261653.657,15524049.27,4260653.657,56,29,国分寺市,1502,5.15E-05,0.000107104
3107,15523049.27,4260653.657,15524049.27,4259653.657,56,28,国分寺市,1502,5.15E-05,0.000189725
3108,15523049.27,4259653.657,15524049.27,4258653.657,56,27,国立市,2593,8.90E-05,0.001262363
3109,15523049.27,4258653.657,15524049.27,4257653.657,56,26,国立市,2593,8.90E-05,0.000199716
3110,15523049.27,4257653.657,15524049.27,4256653.657,56,25,国立市,2593,8.90E-05,0.000550479
3111,15523049.27,4256653.657,15524049.27,4255653.657,56,24,国立市,2593,8.90E-05,0.00018502
3112,15523049.27,4255653.657,15524049.27,4254653.657,56,23,府中市,6638,0.000227737,0.000136654
3113,15523049.27,4254653.657,15524049.27,4253653.657,56,22,府中市,6638,0.000227737,0.000126329
3114,15523049.27,4253653.657,15524049.27,4252653.657,56,21,多摩市,2417,8.29E-05,0.000195437
3115,15523049.27,4252653.657,15524049.27,4251653.657,56,20,多摩市,2417,8.29E-05,0.00075741
3116,15523049.27,4251653.657,15524049.27,4250653.657,56,19,多摩市,2417,8.29E-05,0.000155352
3117,15523049.27,4250653.657,15524049.27,4249653.657,56,18,多摩市,2417,8.29E-05,0.00054242
3118,15523049.27,4249653.657,15524049.27,4248653.657,56,17,多摩市,2417,8.29E-05,0.000120863
3119,15523049.27,4248653.657,15524049.27,4247653.657,56,16,多摩市,2417,8.29E-05,4.60746E-05
3120,15523049.27,4247653.657,15524049.27,4246653.657,56,15,町田市,9624,0.000330181,2.53582E-05
3121,15523049.27,4246653.657,15524049.27,4245653.657,56,14,町田市,9624,0.000330181,0.000134574
3122,15523049.27,4245653.657,15524049.27,4244653.657,56,13,町田市,9624,0.000330181,0.000147559
3123,15523049.27,4244653.657,15524049.27,4243653.657,56,12,町田市,9624,0.000330181,0.00015014
3124,15523049.27,4243653.657,15524049.27,4242653.657,56,11,町田市,9624,0.000330181,6.95232E-05
3125,15523049.27,4242653.657,15524049.27,4241653.657,56,10,町田市,9624,0.000330181,5.15939E-05
3126,15523049.27,4241653.657,15524049.27,4240653.657,56,9,町田市,9624,0.000330181,0.000124519
3127,15523049.27,4240653.657,15524049.27,4239653.657,56,8,町田市,9624,0.000330181,0.000133703
3128,15523049.27,4239653.657,15524049.27,4238653.657,56,7,町田市,9624,0.000330181,0.000304117
3129,15523049.27,4238653.657,15524049.27,4237653.657,56,6,町田市,9624,0.000330181,0.002748376
3130,15523049.27,4237653.657,15524049.27,4236653.657,56,5,町田市,9624,0.000330181,0.000487783
3131,15523049.27,4236653.657,15524049.27,4235653.657,56,4,町田市,9624,0.000330181,1.35567E-05
3132,15523049.27,4235653.657,15524049.27,4234653.657,56,3,町田市,9624,0.000330181,0
3153,15524049.27,4269653.657,15525049.27,4268653.657,57,37,東村山市,3447,0.00011826,1.26791E-05
3154,15524049.27,4268653.657,15525049.27,4267653.657,57,36,東村山市,3447,0.00011826,0.000224928
3155,15524049.27,4267653.657,15525049.27,4266653.657,57,35,東村山市,3447,0.00011826,4.28868E-05
3156,15524049.27,4266653.657,15525049.27,4265653.657,57,34,東村山市,3447,0.00011826,4.76222E-05
3157,15524049.27,4265653.657,15525049.27,4264653.657,57,33,東村山市,3447,0.00011826,0.00032286
3158,15524049.27,4264653.657,15525049.27,4263653.657,57,32,小平市,3770,0.000129342,0.000208382
3159,15524049.27,4263653.657,15525049.27,4262653.657,57,31,小平市,3770,0.000129342,0.000130301
3160,15524049.27,4262653.657,15525049.27,4261653.657,57,30,小平市,3770,0.000129342,0.000288066
3161,15524049.27,4261653.657,15525049.27,4260653.657,57,29,国分寺市,1502,5.15E-05,0.000121647
3162,15524049.27,4260653.657,15525049.27,4259653.657,57,28,国分寺市,1502,5.15E-05,0.000142103
3163,15524049.27,4259653.657,15525049.27,4258653.657,57,27,国分寺市,1502,5.15E-05,0.000191108
3164,15524049.27,4258653.657,15525049.27,4257653.657,57,26,府中市,6638,0.000227737,0.000144682
3165,15524049.27,4257653.657,15525049.27,4256653.657,57,25,府中市,6638,0.000227737,0.000293675
3166,15524049.27,4256653.657,15525049.27,4255653.657,57,24,府中市,6638,0.000227737,0.000214656
3167,15524049.27,4255653.657,15525049.27,4254653.657,57,23,府中市,6638,0.000227737,0.000254606
3168,15524049.27,4254653.657,15525049.27,4253653.657,57,22,府中市,6638,0.000227737,0.000503683
3169,15524049.27,4253653.657,15525049.27,4252653.657,57,21,府中市,6638,0.000227737,0.000101164
3170,15524049.27,4252653.657,15525049.27,4251653.657,57,20,多摩市,2417,8.29E-05,7.6683E-05
3171,15524049.27,4251653.657,15525049.27,4250653.657,57,19,多摩市,2417,8.29E-05,1.69581E-05
3172,15524049.27,4250653.657,15525049.27,4249653.657,57,18,多摩市,2417,8.29E-05,9.85461E-05
3173,15524049.27,4249653.657,15525049.27,4248653.657,57,17,多摩市,2417,8.29E-05,9.81893E-05
3174,15524049.27,4248653.657,15525049.27,4247653.657,57,16,多摩市,2417,8.29E-05,0
3175,15524049.27,4247653.657,15525049.27,4246653.657,57,15,町田市,9624,0.000330181,3.89148E-05
3176,15524049.27,4246653.657,15525049.27,4245653.657,57,14,町田市,9624,0.000330181,5.21644E-05
3177,15524049.27,4245653.657,15525049.27,4244653.657,57,13,町田市,9624,0.000330181,0.000186292
3178,15524049.27,4244653.657,15525049.27,4243653.657,57,12,町田市,9624,0.000330181,0.00024425
3179,15524049.27,4243653.657,15525049.27,4242653.657,57,11,町田市,9624,0.000330181,5.03537E-05
3180,15524049.27,4242653.657,15525049.27,4241653.657,57,10,町田市,9624,0.000330181,0.000165437
3181,15524049.27,4241653.657,15525049.27,4240653.657,57,9,町田市,9624,0.000330181,0.0001789
3182,15524049.27,4240653.657,15525049.27,4239653.657,57,8,町田市,9624,0.000330181,0.000355348
3183,15524049.27,4239653.657,15525049.27,4238653.657,57,7,町田市,9624,0.000330181,7.69521E-05
3184,15524049.27,4238653.657,15525049.27,4237653.657,57,6,町田市,9624,0.000330181,0.000132453
3185,15524049.27,4237653.657,15525049.27,4236653.657,57,5,町田市,9624,0.000330181,0.000253673
3186,15524049.27,4236653.657,15525049.27,4235653.657,57,4,町田市,9624,0.000330181,0.0002474
3187,15524049.27,4235653.657,15525049.27,4234653.657,57,3,町田市,9624,0.000330181,1.50577E-05
3188,15524049.27,4234653.657,15525049.27,4233653.657,57,2,町田市,9624,0.000330181,0
3208,15525049.27,4269653.657,15526049.27,4268653.657,58,37,東村山市,3447,0.00011826,0.000169216
3209,15525049.27,4268653.657,15526049.27,4267653.657,58,36,東村山市,3447,0.00011826,0.000548123
3210,15525049.27,4267653.657,15526049.27,4266653.657,58,35,東村山市,3447,0.00011826,0.00045429
3211,15525049.27,4266653.657,15526049.27,4265653.657,58,34,東村山市,3447,0.00011826,0.001328049
3212,15525049.27,4265653.657,15526049.27,4264653.657,58,33,小平市,3770,0.000129342,0.000196782
3213,15525049.27,4264653.657,15526049.27,4263653.657,58,32,小平市,3770,0.000129342,0.00026073
3214,15525049.27,4263653.657,15526049.27,4262653.657,58,31,小平市,3770,0.000129342,0.000280029
3215,15525049.27,4262653.657,15526049.27,4261653.657,58,30,小平市,3770,0.000129342,0.00023496
3216,15525049.27,4261653.657,15526049.27,4260653.657,58,29,国分寺市,1502,5.15E-05,0.000305598
3217,15525049.27,4260653.657,15526049.27,4259653.657,58,28,国分寺市,1502,5.15E-05,0.000189297
3218,15525049.27,4259653.657,15526049.27,4258653.657,58,27,国分寺市,1502,5.15E-05,0.000400079
3219,15525049.27,4258653.657,15526049.27,4257653.657,58,26,国分寺市,1502,5.15E-05,0.000239145
3220,15525049.27,4257653.657,15526049.27,4256653.657,58,25,府中市,6638,0.000227737,8.62299E-05
3221,15525049.27,4256653.657,15526049.27,4255653.657,58,24,府中市,6638,0.000227737,0.000370072
3222,15525049.27,4255653.657,15526049.27,4254653.657,58,23,府中市,6638,0.000227737,0.000581596
3223,15525049.27,4254653.657,15526049.27,4253653.657,58,22,府中市,6638,0.000227737,0.000144432
3224,15525049.27,4253653.657,15526049.27,4252653.657,58,21,府中市,6638,0.000227737,6.39696E-05
3225,15525049.27,4252653.657,15526049.27,4251653.657,58,20,多摩市,2417,8.29E-05,0
3226,15525049.27,4251653.657,15526049.27,4250653.657,58,19,多摩市,2417,8.29E-05,2.62357E-05
3227,15525049.27,4250653.657,15526049.27,4249653.657,58,18,多摩市,2417,8.29E-05,2.62357E-05
3228,15525049.27,4249653.657,15526049.27,4248653.657,58,17,稲城市,2312,7.93E-05,7.60745E-05
3229,15525049.27,4248653.657,15526049.27,4247653.657,58,16,稲城市,2312,7.93E-05,6.33954E-05
3230,15525049.27,4247653.657,15526049.27,4246653.657,58,15,町田市,9624,0.000330181,0
3231,15525049.27,4246653.657,15526049.27,4245653.657,58,14,町田市,9624,0.000330181,0.000115867
3232,15525049.27,4245653.657,15526049.27,4244653.657,58,13,町田市,9624,0.000330181,0.000154156
3233,15525049.27,4244653.657,15526049.27,4243653.657,58,12,町田市,9624,0.000330181,0.000287393
3234,15525049.27,4243653.657,15526049.27,4242653.657,58,11,町田市,9624,0.000330181,0.000149783
3235,15525049.27,4242653.657,15526049.27,4241653.657,58,10,町田市,9624,0.000330181,6.4273E-05
3236,15525049.27,4241653.657,15526049.27,4240653.657,58,9,町田市,9624,0.000330181,8.49894E-05
3237,15525049.27,4240653.657,15526049.27,4239653.657,58,8,町田市,9624,0.000330181,6.4273E-05
3238,15525049.27,4239653.657,15526049.27,4238653.657,58,7,町田市,9624,0.000330181,0.000104065
3239,15525049.27,4238653.657,15526049.27,4237653.657,58,6,町田市,9624,0.000330181,0.000137982
3240,15525049.27,4237653.657,15526049.27,4236653.657,58,5,町田市,9624,0.000330181,0.000542527
3241,15525049.27,4236653.657,15526049.27,4235653.657,58,4,町田市,9624,0.000330181,0.000171325
3242,15525049.27,4235653.657,15526049.27,4234653.657,58,3,町田市,9624,0.000330181,0.000479881
3243,15525049.27,4234653.657,15526049.27,4233653.657,58,2,町田市,9624,0.000330181,0.000342068
3244,15525049.27,4233653.657,15526049.27,4232653.657,58,1,町田市,9624,0.000330181,0.000166938
3245,15525049.27,4232653.657,15526049.27,4231653.657,58,0,町田市,9624,0.000330181,5.21226E-06
3262,15526049.27,4270653.657,15527049.27,4269653.657,59,38,東村山市,3447,0.00011826,5.15939E-05
3263,15526049.27,4269653.657,15527049.27,4268653.657,59,37,東村山市,3447,0.00011826,0.000314048
3264,15526049.27,4268653.657,15527049.27,4267653.657,59,36,東村山市,3447,0.00011826,0.000175341
3265,15526049.27,4267653.657,15527049.27,4266653.657,59,35,東村山市,3447,0.00011826,0.000134803
3266,15526049.27,4266653.657,15527049.27,4265653.657,59,34,東村山市,3447,0.00011826,0.00040161
3267,15526049.27,4265653.657,15527049.27,4264653.657,59,33,東村山市,3447,0.00011826,0.000115867
3268,15526049.27,4264653.657,15527049.27,4263653.657,59,32,小平市,3770,0.000129342,0.000158008
3269,15526049.27,4263653.657,15527049.27,4262653.657,59,31,小平市,3770,0.000129342,0.000472498
3270,15526049.27,4262653.657,15527049.27,4261653.657,59,30,小平市,3770,0.000129342,0.000440086
3271,15526049.27,4261653.657,15527049.27,4260653.657,59,29,小平市,3770,0.000129342,0.000191636
3272,15526049.27,4260653.657,15527049.27,4259653.657,59,28,国分寺市,1502,5.15E-05,0.000619107
3273,15526049.27,4259653.657,15527049.27,4258653.657,59,27,国分寺市,1502,5.15E-05,0.001191884
3274,15526049.27,4258653.657,15527049.27,4257653.657,59,26,国分寺市,1502,5.15E-05,0.000226215
3275,15526049.27,4257653.657,15527049.27,4256653.657,59,25,府中市,6638,0.000227737,0.000169107
3276,15526049.27,4256653.657,15527049.27,4255653.657,59,24,府中市,6638,0.000227737,0.000829919
3277,15526049.27,4255653.657,15527049.27,4254653.657,59,23,府中市,6638,0.000227737,0.001552368
3278,15526049.27,4254653.657,15527049.27,4253653.657,59,22,府中市,6638,0.000227737,0.000221254
3279,15526049.27,4253653.657,15527049.27,4252653.657,59,21,府中市,6638,0.000227737,6.02456E-05
3280,15526049.27,4252653.657,15527049.27,4251653.657,59,20,稲城市,2312,7.93E-05,2.07164E-05
3281,15526049.27,4251653.657,15527049.27,4250653.657,59,19,稲城市,2312,7.93E-05,0
3282,15526049.27,4250653.657,15527049.27,4249653.657,59,18,稲城市,2312,7.93E-05,3.89148E-05
3283,15526049.27,4249653.657,15527049.27,4248653.657,59,17,稲城市,2312,7.93E-05,7.69521E-05
3284,15526049.27,4248653.657,15527049.27,4247653.657,59,16,稲城市,2312,7.93E-05,8.96312E-05
3285,15526049.27,4247653.657,15527049.27,4246653.657,59,15,稲城市,2312,7.93E-05,0
3286,15526049.27,4246653.657,15527049.27,4245653.657,59,14,町田市,9624,0.000330181,0
3287,15526049.27,4245653.657,15527049.27,4244653.657,59,13,町田市,9624,0.000330181,7.38023E-05
3288,15526049.27,4244653.657,15527049.27,4243653.657,59,12,町田市,9624,0.000330181,0.000180494
3289,15526049.27,4243653.657,15527049.27,4242653.657,59,11,町田市,9624,0.000330181,0.000318732
3290,15526049.27,4242653.657,15527049.27,4241653.657,59,10,町田市,9624,0.000330181,0
3292,15526049.27,4240653.657,15527049.27,4239653.657,59,8,町田市,9624,0.000330181,1.26791E-05
3293,15526049.27,4239653.657,15527049.27,4238653.657,59,7,町田市,9624,0.000330181,0.000158528
3294,15526049.27,4238653.657,15527049.27,4237653.657,59,6,町田市,9624,0.000330181,0.000110348
3295,15526049.27,4237653.657,15527049.27,4236653.657,59,5,町田市,9624,0.000330181,0.000428044
3296,15526049.27,4236653.657,15527049.27,4235653.657,59,4,町田市,9624,0.000330181,0.000138962
3297,15526049.27,4235653.657,15527049.27,4234653.657,59,3,町田市,9624,0.000330181,0.00011876
3298,15526049.27,4234653.657,15527049.27,4233653.657,59,2,町田市,9624,0.000330181,0.00035363
3299,15526049.27,4233653.657,15527049.27,4232653.657,59,1,町田市,9624,0.000330181,0.000260035
3300,15526049.27,4232653.657,15527049.27,4231653.657,59,0,町田市,9624,0.000330181,4.2171E-05
3317,15527049.27,4270653.657,15528049.27,4269653.657,60,38,東村山市,3447,0.00011826,9.20304E-05
3318,15527049.27,4269653.657,15528049.27,4268653.657,60,37,東村山市,3447,0.00011826,0.000316972
3319,15527049.27,4268653.657,15528049.27,4267653.657,60,36,東村山市,3447,0.00011826,0.000227427
3320,15527049.27,4267653.657,15528049.27,4266653.657,60,35,東村山市,3447,0.00011826,0.000184871
3321,15527049.27,4266653.657,15528049.27,4265653.657,60,34,東村山市,3447,0.00011826,0.000110487
3322,15527049.27,4265653.657,15528049.27,4264653.657,60,33,小平市,3770,0.000129342,0.000129929
3323,15527049.27,4264653.657,15528049.27,4263653.657,60,32,小平市,3770,0.000129342,0.000449294
3324,15527049.27,4263653.657,15528049.27,4262653.657,60,31,小平市,3770,0.000129342,0.000268262
3325,15527049.27,4262653.657,15528049.27,4261653.657,60,30,小平市,3770,0.000129342,0.000336299
3326,15527049.27,4261653.657,15528049.27,4260653.657,60,29,小平市,3770,0.000129342,0.000112717
3327,15527049.27,4260653.657,15528049.27,4259653.657,60,28,国分寺市,1502,5.15E-05,0.0002173
3328,15527049.27,4259653.657,15528049.27,4258653.657,60,27,国分寺市,1502,5.15E-05,0.000643454
3329,15527049.27,4258653.657,15528049.27,4257653.657,60,26,府中市,6638,0.000227737,0.000309891
3330,15527049.27,4257653.657,15528049.27,4256653.657,60,25,府中市,6638,0.000227737,0.000175141
3331,15527049.27,4256653.657,15528049.27,4255653.657,60,24,府中市,6638,0.000227737,0.000529859
3332,15527049.27,4255653.657,15528049.27,4254653.657,60,23,府中市,6638,0.000227737,0.000536139
3333,15527049.27,4254653.657,15528049.27,4253653.657,60,22,府中市,6638,0.000227737,4.50047E-05
3334,15527049.27,4253653.657,15528049.27,4252653.657,60,21,府中市,6638,0.000227737,0.000222123
3335,15527049.27,4252653.657,15528049.27,4251653.657,60,20,稲城市,2312,7.93E-05,0.000110348
3336,15527049.27,4251653.657,15528049.27,4250653.657,60,19,稲城市,2312,7.93E-05,8.13247E-05
3337,15527049.27,4250653.657,15528049.27,4249653.657,60,18,稲城市,2312,7.93E-05,5.15939E-05
3338,15527049.27,4249653.657,15528049.27,4248653.657,60,17,稲城市,2312,7.93E-05,0.000160704
3339,15527049.27,4248653.657,15528049.27,4247653.657,60,16,稲城市,2312,7.93E-05,6.05088E-05
3340,15527049.27,4247653.657,15528049.27,4246653.657,60,15,稲城市,2312,7.93E-05,5.68682E-05
3341,15527049.27,4246653.657,15528049.27,4245653.657,60,14,稲城市,2312,7.93E-05,0
3342,15527049.27,4245653.657,15528049.27,4244653.657,60,13,町田市,9624,0.000330181,0
3343,15527049.27,4244653.657,15528049.27,4243653.657,60,12,町田市,9624,0.000330181,5.07164E-05
3344,15527049.27,4243653.657,15528049.27,4242653.657,60,11,町田市,9624,0.000330181,6.33954E-05
3345,15527049.27,4242653.657,15528049.27,4241653.657,60,10,町田市,9624,0.000330181,3.89148E-05
3346,15527049.27,4241653.657,15528049.27,4240653.657,60,9,町田市,9624,0.000330181,0
3347,15527049.27,4240653.657,15528049.27,4239653.657,60,8,町田市,9624,0.000330181,0
3348,15527049.27,4239653.657,15528049.27,4238653.657,60,7,町田市,9624,0.000330181,0
3349,15527049.27,4238653.657,15528049.27,4237653.657,60,6,町田市,9624,0.000330181,0
3350,15527049.27,4237653.657,15528049.27,4236653.657,60,5,町田市,9624,0.000330181,5.5873E-05
3351,15527049.27,4236653.657,15528049.27,4235653.657,60,4,町田市,9624,0.000330181,0.000104689
3352,15527049.27,4235653.657,15528049.27,4234653.657,60,3,町田市,9624,0.000330181,2.62357E-05
3353,15527049.27,4234653.657,15528049.27,4233653.657,60,2,町田市,9624,0.000330181,1.26791E-05
3354,15527049.27,4233653.657,15528049.27,4232653.657,60,1,町田市,9624,0.000330181,1.26791E-05
3355,15527049.27,4232653.657,15528049.27,4231653.657,60,0,町田市,9624,0.000330181,5.21226E-06
3371,15528049.27,4271653.657,15529049.27,4270653.657,61,39,東村山市,3447,0.00011826,0
3372,15528049.27,4270653.657,15529049.27,4269653.657,61,38,東村山市,3447,0.00011826,0.000599797
3373,15528049.27,4269653.657,15529049.27,4268653.657,61,37,東村山市,3447,0.00011826,0.000114989
3374,15528049.27,4268653.657,15529049.27,4267653.657,61,36,東村山市,3447,0.00011826,0.00020382
3375,15528049.27,4267653.657,15529049.27,4266653.657,61,35,東久留米市,3280,0.000112531,0.000223093
3376,15528049.27,4266653.657,15529049.27,4265653.657,61,34,東久留米市,3280,0.000112531,0.000156806
3377,15528049.27,4265653.657,15529049.27,4264653.657,61,33,小平市,3770,0.000129342,0.000121024
3378,15528049.27,4264653.657,15529049.27,4263653.657,61,32,小平市,3770,0.000129342,0.000127668
3379,15528049.27,4263653.657,15529049.27,4262653.657,61,31,小平市,3770,0.000129342,0.000430925
3380,15528049.27,4262653.657,15529049.27,4261653.657,61,30,小平市,3770,0.000129342,0.000132825
3381,15528049.27,4261653.657,15529049.27,4260653.657,61,29,小平市,3770,0.000129342,0.000188816
3382,15528049.27,4260653.657,15529049.27,4259653.657,61,28,小金井市,1311,4.50E-05,0.000185275
3383,15528049.27,4259653.657,15529049.27,4258653.657,61,27,小金井市,1311,4.50E-05,8.21087E-05
3384,15528049.27,4258653.657,15529049.27,4257653.657,61,26,小金井市,1311,4.50E-05,0.000250258
3385,15528049.27,4257653.657,15529049.27,4256653.657,61,25,府中市,6638,0.000227737,0.00031415
3386,15528049.27,4256653.657,15529049.27,4255653.657,61,24,府中市,6638,0.000227737,6.51506E-05
3387,15528049.27,4255653.657,15529049.27,4254653.657,61,23,府中市,6638,0.000227737,0.000605329
3388,15528049.27,4254653.657,15529049.27,4253653.657,61,22,府中市,6638,0.000227737,0.000219774
3389,15528049.27,4253653.657,15529049.27,4252653.657,61,21,府中市,6638,0.000227737,7.06386E-05
3390,15528049.27,4252653.657,15529049.27,4251653.657,61,20,稲城市,2312,7.93E-05,0.000282501
3391,15528049.27,4251653.657,15529049.27,4250653.657,61,19,稲城市,2312,7.93E-05,0.000181532
3392,15528049.27,4250653.657,15529049.27,4249653.657,61,18,稲城市,2312,7.93E-05,8.18017E-05
3393,15528049.27,4249653.657,15529049.27,4248653.657,61,17,稲城市,2312,7.93E-05,0
3394,15528049.27,4248653.657,15529049.27,4247653.657,61,16,稲城市,2312,7.93E-05,1.26791E-05
3395,15528049.27,4247653.657,15529049.27,4246653.657,61,15,稲城市,2312,7.93E-05,0.000240465
3396,15528049.27,4246653.657,15529049.27,4245653.657,61,14,稲城市,2312,7.93E-05,0
3398,15528049.27,4244653.657,15529049.27,4243653.657,61,12,町田市,9624,0.000330181,1.26791E-05
3399,15528049.27,4243653.657,15529049.27,4242653.657,61,11,町田市,9624,0.000330181,5.15939E-05
3400,15528049.27,4242653.657,15529049.27,4241653.657,61,10,町田市,9624,0.000330181,8.18017E-05
3401,15528049.27,4241653.657,15529049.27,4240653.657,61,9,町田市,9624,0.000330181,0
3402,15528049.27,4240653.657,15529049.27,4239653.657,61,8,町田市,9624,0.000330181,0
3426,15529049.27,4271653.657,15530049.27,4270653.657,62,39,清瀬市,1386,4.76E-05,0
3427,15529049.27,4270653.657,15530049.27,4269653.657,62,38,清瀬市,1386,4.76E-05,0.000106583
3428,15529049.27,4269653.657,15530049.27,4268653.657,62,37,清瀬市,1386,4.76E-05,0.000124481
3429,15529049.27,4268653.657,15530049.27,4267653.657,62,36,清瀬市,1386,4.76E-05,5.96313E-05
3430,15529049.27,4267653.657,15530049.27,4266653.657,62,35,東久留米市,3280,0.000112531,0.000337136
3431,15529049.27,4266653.657,15530049.27,4265653.657,62,34,東久留米市,3280,0.000112531,0.000270162
3432,15529049.27,4265653.657,15530049.27,4264653.657,62,33,東久留米市,3280,0.000112531,0.000371148
3433,15529049.27,4264653.657,15530049.27,4263653.657,62,32,小平市,3770,0.000129342,6.51506E-05
3434,15529049.27,4263653.657,15530049.27,4262653.657,62,31,小平市,3770,0.000129342,0.000265797
3435,15529049.27,4262653.657,15530049.27,4261653.657,62,30,小平市,3770,0.000129342,0.000116475
3436,15529049.27,4261653.657,15530049.27,4260653.657,62,29,小平市,3770,0.000129342,0.000128277
3437,15529049.27,4260653.657,15530049.27,4259653.657,62,28,小金井市,1311,4.50E-05,0.000771013
3438,15529049.27,4259653.657,15530049.27,4258653.657,62,27,小金井市,1311,4.50E-05,0.000755932
3439,15529049.27,4258653.657,15530049.27,4257653.657,62,26,小金井市,1311,4.50E-05,0.00020308
3440,15529049.27,4257653.657,15530049.27,4256653.657,62,25,府中市,6638,0.000227737,4.37932E-05
3441,15529049.27,4256653.657,15530049.27,4255653.657,62,24,府中市,6638,0.000227737,9.28344E-05
3442,15529049.27,4255653.657,15530049.27,4254653.657,62,23,府中市,6638,0.000227737,0.000556531
3443,15529049.27,4254653.657,15530049.27,4253653.657,62,22,府中市,6638,0.000227737,0.00025034
3444,15529049.27,4253653.657,15530049.27,4252653.657,62,21,府中市,6638,0.000227737,6.51506E-05
3445,15529049.27,4252653.657,15530049.27,4251653.657,62,20,稲城市,2312,7.93E-05,0.0003185
3446,15529049.27,4251653.657,15530049.27,4250653.657,62,19,稲城市,2312,7.93E-05,0.000404266
3447,15529049.27,4250653.657,15530049.27,4249653.657,62,18,稲城市,2312,7.93E-05,8.12312E-05
3448,15529049.27,4249653.657,15530049.27,4248653.657,62,17,稲城市,2312,7.93E-05,0
3449,15529049.27,4248653.657,15530049.27,4247653.657,62,16,稲城市,2312,7.93E-05,0
3454,15529049.27,4243653.657,15530049.27,4242653.657,62,11,町田市,9624,0.000330181,1.26791E-05
3455,15529049.27,4242653.657,15530049.27,4241653.657,62,10,町田市,9624,0.000330181,2.62357E-05
3456,15529049.27,4241653.657,15530049.27,4240653.657,62,9,町田市,9624,0.000330181,0
3481,15530049.27,4271653.657,15531049.27,4270653.657,63,39,清瀬市,1386,4.76E-05,8.49894E-05
3482,15530049.27,4270653.657,15531049.27,4269653.657,63,38,清瀬市,1386,4.76E-05,0.000164324
3483,15530049.27,4269653.657,15531049.27,4268653.657,63,37,清瀬市,1386,4.76E-05,0.000451119
3484,15530049.27,4268653.657,15531049.27,4267653.657,63,36,東久留米市,3280,0.000112531,0.00018014
3485,15530049.27,4267653.657,15531049.27,4266653.657,63,35,東久留米市,3280,0.000112531,0.000418351
3486,15530049.27,4266653.657,15531049.27,4265653.657,63,34,東久留米市,3280,0.000112531,0.00029352
3487,15530049.27,4265653.657,15531049.27,4264653.657,63,33,東久留米市,3280,0.000112531,0.000393167
3488,15530049.27,4264653.657,15531049.27,4263653.657,63,32,小平市,3770,0.000129342,0.000230587
3489,15530049.27,4263653.657,15531049.27,4262653.657,63,31,小平市,3770,0.000129342,0.00067554
3490,15530049.27,4262653.657,15531049.27,4261653.657,63,30,小平市,3770,0.000129342,0.000158301
3491,15530049.27,4261653.657,15531049.27,4260653.657,63,29,小金井市,1311,4.50E-05,8.96312E-05
3492,15530049.27,4260653.657,15531049.27,4259653.657,63,28,小金井市,1311,4.50E-05,0.000223688
3493,15530049.27,4259653.657,15531049.27,4258653.657,63,27,小金井市,1311,4.50E-05,0.00024695
3494,15530049.27,4258653.657,15531049.27,4257653.657,63,26,小金井市,1311,4.50E-05,5.24715E-05
3495,15530049.27,4257653.657,15531049.27,4256653.657,63,25,府中市,6638,0.000227737,2.53582E-05
3496,15530049.27,4256653.657,15531049.27,4255653.657,63,24,府中市,6638,0.000227737,0.000439332
3497,15530049.27,4255653.657,15531049.27,4254653.657,63,23,府中市,6638,0.000227737,0.000237216
3498,15530049.27,4254653.657,15531049.27,4253653.657,63,22,府中市,6638,0.000227737,0.000248114
3499,15530049.27,4253653.657,15531049.27,4252653.657,63,21,府中市,6638,0.000227737,5.24715E-05
3500,15530049.27,4252653.657,15531049.27,4251653.657,63,20,稲城市,2312,7.93E-05,0.000224461
3501,15530049.27,4251653.657,15531049.27,4250653.657,63,19,稲城市,2312,7.93E-05,0.000387704
3502,15530049.27,4250653.657,15531049.27,4249653.657,63,18,稲城市,2312,7.93E-05,0.000128546
