id,left,top,right,bottom,AgricultureFishing,BuildingCivil,Chemicals,Machine,Market,Media,MetalProducts,Metalworking,Mining,OtherProduct,Service,TransportIndustry,Warehouse,x,y,gridprob
3240,15525049.27,4237653.657,15526049.27,4236653.657,0 ,6 ,0 ,2 ,1 ,2 ,0 ,0 ,0 ,2 ,29 ,0 ,0 ,58,5,0.000542527
3241,15525049.27,4236653.657,15526049.27,4235653.657,0 ,1 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,2 ,8 ,0 ,0 ,58,4,0.000171325
3242,15525049.27,4235653.657,15526049.27,4234653.657,0 ,5 ,0 ,5 ,0 ,0 ,1 ,1 ,0 ,1 ,23 ,0 ,2 ,58,3,0.000479881
3243,15525049.27,4234653.657,15526049.27,4233653.657,0 ,6 ,1 ,3 ,1 ,1 ,0 ,0 ,0 ,2 ,11 ,0 ,0 ,58,2,0.000342068
3244,15525049.27,4233653.657,15526049.27,4232653.657,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,1 ,10 ,0 ,0 ,58,1,0.000166938
3245,15525049.27,4232653.657,15526049.27,4231653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,58,0,5.21226E-06
3262,15526049.27,4270653.657,15527049.27,4269653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,59,38,5.15939E-05
3263,15526049.27,4269653.657,15527049.27,4268653.657,0 ,3 ,0 ,4 ,2 ,1 ,0 ,0 ,0 ,1 ,11 ,0 ,1 ,59,37,0.000314048
3264,15526049.27,4268653.657,15527049.27,4267653.657,0 ,4 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,2 ,4 ,0 ,0 ,59,36,0.000175341
3265,15526049.27,4267653.657,15527049.27,4266653.657,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,7 ,0 ,0 ,59,35,0.000134803
3266,15526049.27,4266653.657,15527049.27,4265653.657,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,29 ,0 ,0 ,59,34,0.00040161
3267,15526049.27,4265653.657,15527049.27,4264653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,59,33,0.000115867
3268,15526049.27,4264653.657,15527049.27,4263653.657,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,2 ,6 ,0 ,0 ,59,32,0.000158008
3269,15526049.27,4263653.657,15527049.27,4262653.657,0 ,5 ,0 ,1 ,1 ,1 ,1 ,0 ,0 ,1 ,27 ,0 ,0 ,59,31,0.000472498
3270,15526049.27,4262653.657,15527049.27,4261653.657,0 ,5 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,2 ,24 ,0 ,0 ,59,30,0.000440086
3271,15526049.27,4261653.657,15527049.27,4260653.657,0 ,3 ,0 ,2 ,0 ,0 ,0 ,1 ,0 ,0 ,9 ,0 ,0 ,59,29,0.000191636
3272,15526049.27,4260653.657,15527049.27,4259653.657,0 ,6 ,1 ,2 ,1 ,2 ,0 ,0 ,0 ,2 ,34 ,0 ,0 ,59,28,0.000619107
3273,15526049.27,4259653.657,15527049.27,4258653.657,0 ,6 ,0 ,3 ,1 ,3 ,0 ,0 ,0 ,4 ,76 ,0 ,0 ,59,27,0.001191884
3274,15526049.27,4258653.657,15527049.27,4257653.657,0 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,0 ,59,26,0.000226215
3275,15526049.27,4257653.657,15527049.27,4256653.657,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,0 ,59,25,0.000169107
3276,15526049.27,4256653.657,15527049.27,4255653.657,0 ,5 ,1 ,7 ,1 ,5 ,0 ,0 ,0 ,5 ,40 ,0 ,1 ,59,24,0.000829919
3277,15526049.27,4255653.657,15527049.27,4254653.657,0 ,5 ,3 ,2 ,3 ,3 ,1 ,0 ,0 ,7 ,96 ,0 ,0 ,59,23,0.001552368
3278,15526049.27,4254653.657,15527049.27,4253653.657,0 ,1 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,2 ,6 ,0 ,1 ,59,22,0.000221254
3279,15526049.27,4253653.657,15527049.27,4252653.657,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,59,21,6.02456E-05
3280,15526049.27,4252653.657,15527049.27,4251653.657,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,59,20,2.07164E-05
3281,15526049.27,4251653.657,15527049.27,4250653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,59,19,0
3282,15526049.27,4250653.657,15527049.27,4249653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,59,18,3.89148E-05
3283,15526049.27,4249653.657,15527049.27,4248653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,59,17,7.69521E-05
3284,15526049.27,4248653.657,15527049.27,4247653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,59,16,8.96312E-05
3285,15526049.27,4247653.657,15527049.27,4246653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,59,15,0
3286,15526049.27,4246653.657,15527049.27,4245653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,59,14,0
3287,15526049.27,4245653.657,15527049.27,4244653.657,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,59,13,7.38023E-05
3288,15526049.27,4244653.657,15527049.27,4243653.657,0 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,1 ,10 ,0 ,0 ,59,12,0.000180494
3289,15526049.27,4243653.657,15527049.27,4242653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,0 ,59,11,0.000318732
3290,15526049.27,4242653.657,15527049.27,4241653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,59,10,0
3292,15526049.27,4240653.657,15527049.27,4239653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,59,8,1.26791E-05
3293,15526049.27,4239653.657,15527049.27,4238653.657,0 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,2 ,5 ,0 ,0 ,59,7,0.000158528
3294,15526049.27,4238653.657,15527049.27,4237653.657,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,59,6,0.000110348
3295,15526049.27,4237653.657,15527049.27,4236653.657,0 ,4 ,1 ,3 ,0 ,1 ,2 ,0 ,0 ,0 ,23 ,0 ,1 ,59,5,0.000428044
3296,15526049.27,4236653.657,15527049.27,4235653.657,0 ,2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,59,4,0.000138962
3297,15526049.27,4235653.657,15527049.27,4234653.657,0 ,3 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,59,3,0.00011876
3298,15526049.27,4234653.657,15527049.27,4233653.657,0 ,3 ,1 ,4 ,0 ,1 ,1 ,0 ,0 ,2 ,15 ,0 ,0 ,59,2,0.00035363
3299,15526049.27,4233653.657,15527049.27,4232653.657,0 ,1 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,1 ,14 ,0 ,1 ,59,1,0.000260035
3300,15526049.27,4232653.657,15527049.27,4231653.657,0 ,2 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,59,0,4.2171E-05
3317,15527049.27,4270653.657,15528049.27,4269653.657,1 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,60,38,9.20304E-05
3318,15527049.27,4269653.657,15528049.27,4268653.657,0 ,3 ,1 ,3 ,1 ,0 ,1 ,0 ,0 ,2 ,12 ,0 ,0 ,60,37,0.000316972
3319,15527049.27,4268653.657,15528049.27,4267653.657,0 ,3 ,1 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,10 ,0 ,1 ,60,36,0.000227427
3320,15527049.27,4267653.657,15528049.27,4266653.657,0 ,4 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,2 ,4 ,0 ,1 ,60,35,0.000184871
3321,15527049.27,4266653.657,15528049.27,4265653.657,0 ,2 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,4 ,0 ,2 ,60,34,0.000110487
3322,15527049.27,4265653.657,15528049.27,4264653.657,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,60,33,0.000129929
3323,15527049.27,4264653.657,15528049.27,4263653.657,0 ,4 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,28 ,0 ,0 ,60,32,0.000449294
3324,15527049.27,4263653.657,15528049.27,4262653.657,0 ,3 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,1 ,12 ,0 ,0 ,60,31,0.000268262
3325,15527049.27,4262653.657,15528049.27,4261653.657,0 ,3 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,1 ,19 ,0 ,0 ,60,30,0.000336299
3326,15527049.27,4261653.657,15528049.27,4260653.657,0 ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,3 ,0 ,0 ,60,29,0.000112717
3327,15527049.27,4260653.657,15528049.27,4259653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,60,28,0.0002173
3328,15527049.27,4259653.657,15528049.27,4258653.657,0 ,7 ,0 ,1 ,1 ,1 ,1 ,0 ,0 ,2 ,37 ,0 ,0 ,60,27,0.000643454
3329,15527049.27,4258653.657,15528049.27,4257653.657,0 ,3 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,3 ,13 ,0 ,0 ,60,26,0.000309891
3330,15527049.27,4257653.657,15528049.27,4256653.657,0 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,60,25,0.000175141
3331,15527049.27,4256653.657,15528049.27,4255653.657,0 ,8 ,0 ,6 ,2 ,1 ,0 ,0 ,0 ,1 ,20 ,0 ,1 ,60,24,0.000529859
3332,15527049.27,4255653.657,15528049.27,4254653.657,0 ,4 ,0 ,2 ,1 ,1 ,0 ,0 ,0 ,2 ,30 ,0 ,2 ,60,23,0.000536139
3333,15527049.27,4254653.657,15528049.27,4253653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,60,22,4.50047E-05
3334,15527049.27,4253653.657,15528049.27,4252653.657,0 ,1 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,2 ,8 ,0 ,1 ,60,21,0.000222123
3335,15527049.27,4252653.657,15528049.27,4251653.657,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,60,20,0.000110348
3336,15527049.27,4251653.657,15528049.27,4250653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,4 ,0 ,0 ,60,19,8.13247E-05
3337,15527049.27,4250653.657,15528049.27,4249653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,60,18,5.15939E-05
3338,15527049.27,4249653.657,15528049.27,4248653.657,1 ,3 ,1 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,5 ,0 ,0 ,60,17,0.000160704
3339,15527049.27,4248653.657,15528049.27,4247653.657,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,60,16,6.05088E-05
3340,15527049.27,4247653.657,15528049.27,4246653.657,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,3 ,0 ,0 ,60,15,5.68682E-05
3341,15527049.27,4246653.657,15528049.27,4245653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,60,14,0
3342,15527049.27,4245653.657,15528049.27,4244653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,60,13,0
3343,15527049.27,4244653.657,15528049.27,4243653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,60,12,5.07164E-05
3344,15527049.27,4243653.657,15528049.27,4242653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,60,11,6.33954E-05
3345,15527049.27,4242653.657,15528049.27,4241653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,60,10,3.89148E-05
3346,15527049.27,4241653.657,15528049.27,4240653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,60,9,0
3347,15527049.27,4240653.657,15528049.27,4239653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,60,8,0
3348,15527049.27,4239653.657,15528049.27,4238653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,60,7,0
3349,15527049.27,4238653.657,15528049.27,4237653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,60,6,0
3350,15527049.27,4237653.657,15528049.27,4236653.657,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,60,5,5.5873E-05
3351,15527049.27,4236653.657,15528049.27,4235653.657,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,60,4,0.000104689
3352,15527049.27,4235653.657,15528049.27,4234653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,60,3,2.62357E-05
3353,15527049.27,4234653.657,15528049.27,4233653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,60,2,1.26791E-05
3354,15527049.27,4233653.657,15528049.27,4232653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,60,1,1.26791E-05
3355,15527049.27,4232653.657,15528049.27,4231653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,60,0,5.21226E-06
3371,15528049.27,4271653.657,15529049.27,4270653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,61,39,0
3372,15528049.27,4270653.657,15529049.27,4269653.657,0 ,3 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,1 ,41 ,0 ,0 ,61,38,0.000599797
3373,15528049.27,4269653.657,15529049.27,4268653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,61,37,0.000114989
3374,15528049.27,4268653.657,15529049.27,4267653.657,0 ,4 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,8 ,0 ,1 ,61,36,0.00020382
3375,15528049.27,4267653.657,15529049.27,4266653.657,0 ,2 ,1 ,0 ,1 ,0 ,1 ,1 ,0 ,5 ,5 ,0 ,1 ,61,35,0.000223093
3376,15528049.27,4266653.657,15529049.27,4265653.657,0 ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,2 ,61,34,0.000156806
3377,15528049.27,4265653.657,15529049.27,4264653.657,0 ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,61,33,0.000121024
3378,15528049.27,4264653.657,15529049.27,4263653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,61,32,0.000127668
3379,15528049.27,4263653.657,15529049.27,4262653.657,0 ,6 ,0 ,4 ,1 ,0 ,2 ,0 ,0 ,1 ,18 ,0 ,1 ,61,31,0.000430925
3380,15528049.27,4262653.657,15529049.27,4261653.657,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,61,30,0.000132825
3381,15528049.27,4261653.657,15529049.27,4260653.657,0 ,2 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,11 ,0 ,0 ,61,29,0.000188816
3382,15528049.27,4260653.657,15529049.27,4259653.657,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,1 ,10 ,0 ,0 ,61,28,0.000185275
3383,15528049.27,4259653.657,15529049.27,4258653.657,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,61,27,8.21087E-05
3384,15528049.27,4258653.657,15529049.27,4257653.657,0 ,4 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,13 ,0 ,1 ,61,26,0.000250258
3385,15528049.27,4257653.657,15529049.27,4256653.657,0 ,5 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,1 ,15 ,0 ,1 ,61,25,0.00031415
3386,15528049.27,4256653.657,15529049.27,4255653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,61,24,6.51506E-05
3387,15528049.27,4255653.657,15529049.27,4254653.657,0 ,6 ,0 ,4 ,2 ,1 ,2 ,0 ,0 ,2 ,29 ,0 ,0 ,61,23,0.000605329
3388,15528049.27,4254653.657,15529049.27,4253653.657,0 ,3 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,61,22,0.000219774
3389,15528049.27,4253653.657,15529049.27,4252653.657,0 ,1 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,1 ,61,21,7.06386E-05
3390,15528049.27,4252653.657,15529049.27,4251653.657,0 ,5 ,0 ,3 ,1 ,1 ,0 ,0 ,0 ,2 ,8 ,0 ,1 ,61,20,0.000282501
3391,15528049.27,4251653.657,15529049.27,4250653.657,0 ,5 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,61,19,0.000181532
3392,15528049.27,4250653.657,15529049.27,4249653.657,0 ,1 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,61,18,8.18017E-05
3393,15528049.27,4249653.657,15529049.27,4248653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,61,17,0
3394,15528049.27,4248653.657,15529049.27,4247653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,61,16,1.26791E-05
3395,15528049.27,4247653.657,15529049.27,4246653.657,0 ,2 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,16 ,0 ,1 ,61,15,0.000240465
3396,15528049.27,4246653.657,15529049.27,4245653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,61,14,0
3398,15528049.27,4244653.657,15529049.27,4243653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,61,12,1.26791E-05
3399,15528049.27,4243653.657,15529049.27,4242653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,61,11,5.15939E-05
3400,15528049.27,4242653.657,15529049.27,4241653.657,0 ,1 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,61,10,8.18017E-05
3401,15528049.27,4241653.657,15529049.27,4240653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,61,9,0
3402,15528049.27,4240653.657,15529049.27,4239653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,61,8,0
3426,15529049.27,4271653.657,15530049.27,4270653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,62,39,0
3427,15529049.27,4270653.657,15530049.27,4269653.657,0 ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,62,38,0.000106583
3428,15529049.27,4269653.657,15530049.27,4268653.657,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,62,37,0.000124481
3429,15529049.27,4268653.657,15530049.27,4267653.657,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,62,36,5.96313E-05
3430,15529049.27,4267653.657,15530049.27,4266653.657,0 ,6 ,2 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,14 ,0 ,1 ,62,35,0.000337136
3431,15529049.27,4266653.657,15530049.27,4265653.657,0 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,0 ,62,34,0.000270162
3432,15529049.27,4265653.657,15530049.27,4264653.657,0 ,3 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,1 ,20 ,0 ,1 ,62,33,0.000371148
3433,15529049.27,4264653.657,15530049.27,4263653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,62,32,6.51506E-05
3434,15529049.27,4263653.657,15530049.27,4262653.657,0 ,5 ,1 ,0 ,1 ,1 ,0 ,0 ,0 ,1 ,11 ,0 ,1 ,62,31,0.000265797
3435,15529049.27,4262653.657,15530049.27,4261653.657,0 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,3 ,0 ,0 ,62,30,0.000116475
3436,15529049.27,4261653.657,15530049.27,4260653.657,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,5 ,0 ,0 ,62,29,0.000128277
3437,15529049.27,4260653.657,15530049.27,4259653.657,0 ,3 ,0 ,2 ,1 ,1 ,1 ,0 ,0 ,2 ,50 ,0 ,0 ,62,28,0.000771013
3438,15529049.27,4259653.657,15530049.27,4258653.657,0 ,4 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,3 ,47 ,0 ,0 ,62,27,0.000755932
3439,15529049.27,4258653.657,15530049.27,4257653.657,0 ,7 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,7 ,0 ,0 ,62,26,0.00020308
3440,15529049.27,4257653.657,15530049.27,4256653.657,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,62,25,4.37932E-05
3441,15529049.27,4256653.657,15530049.27,4255653.657,0 ,4 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,62,24,9.28344E-05
3442,15529049.27,4255653.657,15530049.27,4254653.657,0 ,7 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,5 ,26 ,0 ,2 ,62,23,0.000556531
3443,15529049.27,4254653.657,15530049.27,4253653.657,0 ,7 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,2 ,6 ,0 ,1 ,62,22,0.00025034
3444,15529049.27,4253653.657,15530049.27,4252653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,62,21,6.51506E-05
3445,15529049.27,4252653.657,15530049.27,4251653.657,0 ,3 ,0 ,2 ,1 ,1 ,1 ,0 ,0 ,0 ,17 ,0 ,0 ,62,20,0.0003185
3446,15529049.27,4251653.657,15530049.27,4250653.657,0 ,5 ,0 ,3 ,1 ,2 ,1 ,0 ,0 ,2 ,17 ,0 ,1 ,62,19,0.000404266
3447,15529049.27,4250653.657,15530049.27,4249653.657,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,62,18,8.12312E-05
3448,15529049.27,4249653.657,15530049.27,4248653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,62,17,0
3449,15529049.27,4248653.657,15530049.27,4247653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,62,16,0
3454,15529049.27,4243653.657,15530049.27,4242653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,62,11,1.26791E-05
3455,15529049.27,4242653.657,15530049.27,4241653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,62,10,2.62357E-05
3456,15529049.27,4241653.657,15530049.27,4240653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,62,9,0
3481,15530049.27,4271653.657,15531049.27,4270653.657,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,63,39,8.49894E-05
3482,15530049.27,4270653.657,15531049.27,4269653.657,0 ,5 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,4 ,0 ,1 ,63,38,0.000164324
3483,15530049.27,4269653.657,15531049.27,4268653.657,0 ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,27 ,0 ,0 ,63,37,0.000451119
3484,15530049.27,4268653.657,15531049.27,4267653.657,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,0 ,63,36,0.00018014
3485,15530049.27,4267653.657,15531049.27,4266653.657,1 ,5 ,0 ,4 ,1 ,0 ,1 ,0 ,0 ,2 ,17 ,0 ,1 ,63,35,0.000418351
3486,15530049.27,4266653.657,15531049.27,4265653.657,0 ,4 ,0 ,1 ,4 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,0 ,63,34,0.00029352
3487,15530049.27,4265653.657,15531049.27,4264653.657,0 ,4 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,1 ,22 ,0 ,0 ,63,33,0.000393167
3488,15530049.27,4264653.657,15531049.27,4263653.657,0 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,12 ,0 ,0 ,63,32,0.000230587
3489,15530049.27,4263653.657,15531049.27,4262653.657,0 ,3 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,2 ,44 ,0 ,1 ,63,31,0.00067554
3490,15530049.27,4262653.657,15531049.27,4261653.657,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,11 ,0 ,0 ,63,30,0.000158301
3491,15530049.27,4261653.657,15531049.27,4260653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,63,29,8.96312E-05
3492,15530049.27,4260653.657,15531049.27,4259653.657,0 ,2 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,1 ,11 ,0 ,0 ,63,28,0.000223688
3493,15530049.27,4259653.657,15531049.27,4258653.657,0 ,5 ,1 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,10 ,0 ,0 ,63,27,0.00024695
3494,15530049.27,4258653.657,15531049.27,4257653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,63,26,5.24715E-05
3495,15530049.27,4257653.657,15531049.27,4256653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,63,25,2.53582E-05
